metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;total (média 10 nós)
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289006;50276300;mean;10,114414;9,498059;16,290984;50,475553;5,471465;6,061712;6200,052463;8,91784;38,583085;6,104908;635,1570483
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289036;50276301;mean;10,623164;9,291083;16,32589;51,764336;5,650887;6,118929;6383,527841;8,874659;44,733096;6,262753;654,3172638
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289066;50276302;mean;10,350392;9,140164;16,226092;51,774226;5,972432;6,409474;6503,535631;8,840528;79,715024;6,382581;669,8346544
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289096;50276303;mean;10,142571;8,998131;16,980801;60,133832;6,29106;6,230267;6352,069386;8,701151;81,921597;6,623161;655,8091957
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289126;50276304;mean;10,26167;9,142892;16,051299;69,120942;5,874221;6,531788;6440,107977;8,728635;85,966473;6,586315;665,8372212
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289156;50276305;mean;10,425061;9,237322;16,119464;62,450306;5,858849;6,433944;6674,932521;8,547628;85,790354;6,521405;688,6316854
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289186;50276306;mean;10,546142;9,313957;15,552638;56,205989;5,867644;6,104242;6775,953052;8,8837;80,175864;6,524517;697,5127745
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289216;50276307;mean;10,556598;9,423292;15,484275;56,127455;5,706022;6,033904;6644,014669;8,870049;65,497541;6,256763;682,7970568
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289246;50276308;mean;10,666503;9,258029;15,231888;58,086285;5,641699;5,832126;6524,417219;8,988422;58,264581;6,073282;670,2460034
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289276;50276309;mean;10,348002;9,045025;16,653582;51,602113;5,917201;6,090134;6574,018049;8,692325;58,776088;6,071523;674,7214042
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289306;50276310;mean;10,555904;9,268229;16,792546;57,378431;6,02925;6,095463;6277,097042;9,00557;52,953688;6,272303;645,1448426
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289336;50276311;mean;10,600853;9,367163;16,214093;49,168861;5,778589;5,887623;6349,825822;8,898957;47,477346;6,191698;650,9411005
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289366;50276312;mean;10,507004;9,044296;15,815825;37,729342;5,801825;5,870956;6788,458207;8,940124;45,940582;6,098263;693,4206424
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289396;50276313;mean;10,327304;9,082131;16,045648;37,971656;5,812821;5,847727;6946,898409;8,740201;38,162678;6,10737;708,4995945
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289426;50276314;mean;10,635002;9,23693;14,952793;49,098286;5,590738;5,813733;6904,018368;8,877074;43,297784;6,271594;705,7792302
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289456;50276315;mean;10,206802;9,537138;15,24343;87,943496;5,48097;5,751224;7292,632399;8,783004;58,600547;6,232416;750,0411426
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289486;50276316;mean;10,245208;9,344366;15,688552;226,58074;5,589025;5,682125;7730,382242;8,59738;41,959476;6,150341;806,0219455
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289516;50276317;mean;10,242203;8,967861;15,98085;269,076414;5,558769;5,649982;7872,607015;8,461253;50,830768;5,921994;825,3297109
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289546;50276318;mean;9,981019;8,976661;18,746021;277,790895;5,361849;5,885564;7485,097129;10,400438;63,996794;5,815832;789,2052202
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289576;50276319;mean;9,969112;9,269188;17,908005;281,755875;5,459922;5,851247;7377,757783;10,775331;62,648071;5,988686;778,738322
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289606;50276320;mean;10,383255;9,242953;15,923163;264,603513;5,552352;6,142652;7278,522689;8,93346;57,28633;5,969223;766,255959
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289636;50276321;mean;10,459831;9,536126;16,278558;248,11376;5,536204;6,044177;7067,005507;9,082466;51,342459;6,062685;742,9461773
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289666;50276322;mean;10,639341;9,326403;15,443219;181,284916;5,507039;6,035537;6907,699182;8,962388;41,542598;6,435381;719,2876004
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289696;50276323;mean;10,741412;9,396806;15,413632;159,15039;5,51282;5,931787;6261,718066;8,951115;39,335212;6,485095;652,2636335
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289726;50276324;mean;10,772507;9,278382;15,961349;138,624323;5,470802;5,894481;6297,230944;8,986271;50,6971;6,47973;654,9395889
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289756;50276325;mean;10,666361;9,459884;17,041224;104,550149;5,432849;6,113664;6062,272253;8,889879;46,738859;6,565202;627,7730324
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289786;50276326;mean;10,529944;9,606361;16,285258;104,268723;5,38585;6,144966;5686,470521;8,67719;43,907071;6,754114;589,8029998
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289816;50276327;mean;10,923551;9,350255;17,11619;88,224291;5,682167;6,108963;5738,409572;8,977827;36,029179;6,491694;592,7313689
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289846;50276328;mean;10,84998;9,36533;16,632206;75,272121;5,700849;5,831116;5929,39813;9,17118;32,086949;6,383003;610,0690864
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289876;50276329;mean;11,069861;9,301556;15,912927;72,259996;5,723645;5,949495;5720,886633;9,19335;31,692701;6,373849;588,8364013
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289906;50276330;mean;10,652765;9,101468;16,554045;66,603331;5,753525;6,063823;5659,936871;9,17606;34,422093;6,258974;582,4522955
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289936;50276331;mean;10,826626;8,936845;16,489722;59,396355;5,804166;6,14852;5792,921993;9,053926;35,78301;6,111369;595,1472532
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289966;50276332;mean;10,739321;8,94717;16,123378;63,951147;5,873291;6,220799;6029,566021;8,871815;30,911244;5,999321;618,7203507
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508289996;50276333;mean;10,639723;9,12909;16,809818;63,726712;6,121427;6,479416;5699,774551;9,289981;33,577908;6,195455;586,1744081
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290026;50276334;mean;10,470496;9,353276;16,899303;67,910957;5,920585;6,304451;5741,878777;9,157428;35,604419;7,010149;591,0509841
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290056;50276335;mean;10,562667;9,378247;16,471397;58,142329;5,845078;5,801879;5880,634704;9,480293;210,387136;6,989729;621,3693459
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290086;50276336;mean;10,542734;9,402021;15,862171;56,94586;5,690893;5,812056;5934,30278;9,311947;572,232893;6,822565;662,692592
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290116;50276337;mean;10,614614;9,671269;15,59361;55,938446;6,012403;5,838905;5896,354796;8,983068;550,527347;6,536167;656,6070625
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290146;50276338;mean;10,757298;9,514333;15,798956;45,184801;5,905579;5,787262;5718,837431;9,27349;465,402196;6,565489;629,3026835
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290176;50276339;mean;10,77702;9,574186;16,518993;43,032768;6,011113;5,849223;5618,273966;9,191562;400,908862;6,723848;612,6861541
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290206;50276340;mean;10,642645;9,510105;16,964737;40,858244;5,715087;5,69436;5552,432698;9,246836;353,766416;6,725508;601,1556636
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290236;50276341;mean;10,64898;9,494762;17,049759;43,667935;5,819401;5,803795;5432,464296;9,976811;296,08469;6,571228;583,7581657
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290266;50276342;mean;10,71184;9,530967;17,640142;37,249151;6,080672;6,004566;5808,819307;10,12245;253,800588;6,423831;616,6383514
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290296;50276343;mean;10,979927;9,618896;17,187895;34,586021;6,309697;5,90124;5951,230922;9,140106;225,696213;6,521648;627,7172565
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290326;50276344;mean;10,784604;9,444463;18,734958;30,100245;6,171133;6,031679;5868,889043;9,147052;219,718705;6,343248;618,536513
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290356;50276345;mean;10,772326;9,450861;18,168626;29,531419;5,699822;5,899008;6016,595286;9,1555;218,569605;6,446058;633,0288511
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290386;50276346;mean;10,946632;9,44964;17,742997;29,897015;5,721896;6,082274;5960,621166;9,20291;171,723575;6,685448;622,8073553
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290416;50276347;mean;11,039356;9,591863;17,4532;29,597879;5,927248;6,027315;6217,600651;9,440047;192,63555;7,02846;650,6341569
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290446;50276348;mean;11,186538;9,379917;16,722573;29,633451;5,909962;6,071838;6410,658551;9,502208;203,09736;6,787418;670,8949816
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290476;50276349;mean;10,942501;9,244108;16,68361;26,879003;6,071892;5,983482;6360,681065;9,721095;201,394644;6,52509;665,412649
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290506;50276350;mean;11,294254;9,35666;16,938963;28,25179;6,127495;5,9095;6352,752868;9,735978;229,574087;6,634493;667,6576088
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290536;50276351;mean;11,233844;9,381621;17,264342;26,479801;6,161141;6,115361;6241,074565;9,277992;262,56565;6,400287;659,5954604
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290566;50276352;mean;10,891547;9,235436;16,702255;25,625915;6,027178;5,942149;6571,218686;9,547617;271,382241;6,290592;693,2863616
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290596;50276353;mean;11,016894;9,461195;16,735063;26,4243;5,757836;6,35658;6643,342218;9,517068;392,422424;6,335525;712,7369103
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290626;50276354;mean;11,216926;9,617776;16,664806;32,618755;5,947213;6,174943;6937,75865;9,379988;372,674008;6,367708;740,8420773
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290656;50276355;mean;11,191274;9,322289;17,326604;30,696791;5,688787;6,178532;6706,423995;9,118229;401,951836;6,736949;720,4635286
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290686;50276356;mean;10,976216;9,192846;17,0341;23,921202;5,884806;6,120742;6362,558295;8,934595;372,651875;6,804802;682,4079479
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290716;50276357;mean;11,150081;9,560907;17,452534;24,034907;5,822324;6,116493;6539,846129;9,190683;362,534505;7,130304;699,2838867
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290746;50276358;mean;11,110625;9,478467;17,146007;20,713404;5,680423;5,872604;6748,145714;9,174282;389,504189;6,868842;722,3694557
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290776;50276359;mean;10,755944;9,545503;17,154754;23,853137;5,901415;6,051743;7169,161433;8,874678;371,670321;6,535437;762,9504365
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290806;50276360;mean;10,877165;9,521977;16,595596;25,064113;5,779288;6,225379;6949,019596;9,336032;340,967347;6,669031;738,0055524
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290836;50276361;mean;10,877827;9,389878;16,783852;23,787551;6,007404;6,085785;7196,669215;9,252392;353,48236;6,70896;763,9045224
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290866;50276362;mean;10,791798;9,501323;16,160904;25,610991;5,778294;5,636201;7451,7094;9,209813;381,628675;6,609964;792,2637363
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290896;50276363;mean;10,610932;9,154597;16,016764;23,627477;5,738883;5,838291;7146,147611;9,110265;359,964962;6,659992;759,2869774
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290926;50276364;mean;10,344906;9,20946;16,204076;29,35355;6,011219;5,794214;7004,327174;8,975975;388,79015;6,138426;748,514915
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290956;50276365;mean;10,716506;9,363935;16,174444;43,41585;5,948095;5,937155;7059,633245;9,232838;356,69035;5,932905;752,3045323
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508290986;50276366;mean;11,007454;9,684638;16,466814;48,476148;6,023754;6,044683;6885,820126;9,283471;338,138514;6,059308;733,700491
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291016;50276367;mean;11,018684;9,710319;16,14025;58,993524;5,928483;6,132228;6761,643954;9,085308;396,880987;5,841755;728,1375492
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291046;50276368;mean;10,935232;9,744204;15,813746;67,832898;5,911118;5,99269;6888,412657;9,328782;411,652829;6,029593;743,1653749
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291076;50276369;mean;10,693317;9,569767;15,813483;57,183703;6,047268;5,76438;7002,010488;9,311141;341,50083;6,059042;746,3953419
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291106;50276370;mean;10,659624;9,299361;16,38908;52,413768;6,335603;5,984994;7185,374556;9,059679;386,670404;6,001705;768,8188774
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291136;50276371;mean;10,572858;9,26173;16,348607;55,739276;6,012838;5,916178;7274,903924;8,951252;359,547949;5,999431;775,3254043
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291166;50276372;mean;10,578674;9,429526;16,165761;46,34503;5,880886;5,965624;7304,93091;8,801437;269,552789;5,914422;768,3565059
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291196;50276373;mean;10,627953;9,328978;16,258011;44,335313;5,872125;5,904127;7499,339427;8,82094;279,154488;5,862649;788,5504011
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291226;50276374;mean;10,355922;9,288019;16,701295;39,125777;5,864209;5,889195;7408,693275;9,051037;222,794055;6,191296;773,395408
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291256;50276375;mean;10,682579;9,263939;17,296967;62,464844;5,928421;5,741054;7355,118447;8,825526;229,662448;6,074418;771,1058643
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291286;50276376;mean;10,472284;9,231315;16,904303;117,432866;5,848668;5,813438;8302,861912;9,484981;237,15274;6,228599;872,1431106
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291316;50276377;mean;10,511944;9,186407;16,992964;332,234413;5,704712;5,700511;8848,267871;9,161081;200,339798;6,223753;944,4323454
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291346;50276378;mean;10,613545;9,053028;17,049547;503,057233;5,565864;5,492089;8981,304701;9,015346;159,50843;6,233986;970,6893769
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291376;50276379;mean;10,626654;9,099175;16,774223;617,890629;5,714994;5,638982;9144,302903;9,805953;150,080419;6,204778;997,613871
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291406;50276380;mean;11,024162;9,216667;16,110476;504,496903;5,598366;6,110548;8363,481433;9,570467;136,858383;6,087681;906,8555086
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291436;50276381;mean;10,656622;9,197633;16,445297;479,958372;5,40587;6,251773;8286,86942;9,251801;120,247672;6,056745;895,0341205
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291466;50276382;mean;10,383484;9,091858;16,959214;408,236783;5,493047;6,220831;7827,268249;9,028287;119,358583;6,19615;841,8236486
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291496;50276383;mean;10,831313;9,200974;16,464279;341,993758;5,53351;6,36608;7534,522225;9,262716;120,517527;6,513109;806,1205491
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291526;50276384;mean;10,845438;9,489656;16,170783;357,958332;5,756719;5,728649;6929,546307;9,32325;118,532136;6,369084;746,9720354
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291556;50276385;mean;10,58838;9,433359;16,530738;289,411008;6,16039;6,202647;6763,268362;9,540425;97,203052;6,780314;721,5118675
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291586;50276386;mean;10,897745;9,524748;17,004212;204,774261;5,924374;6,264304;6625,658339;9,292829;114,681037;6,595167;701,0617016
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291616;50276387;mean;10,922667;9,195224;16,927212;165,02761;5,920621;5,929882;6543,906671;9,179139;134,294174;6,5494;690,78526
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291646;50276388;mean;10,924064;9,32004;16,71854;152,348548;5,956822;6,031573;6134,546834;9,252301;142,988091;6,458335;649,4545148
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291676;50276389;mean;11,084177;9,323274;16,383546;132,456613;5,660177;6,416077;6165,630993;9,312613;130,510667;6,472644;649,3250781
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291706;50276390;mean;10,842595;9,652868;17,103541;113,305041;5,514367;6,085183;5971,785181;9,173614;95,318697;6,461879;624,5242966
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291736;50276391;mean;10,893618;9,78593;17,78158;101,410519;5,55582;6,15076;6125,061542;9,305276;97,066563;6,514841;638,9526449
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291766;50276392;mean;10,989232;9,974682;17,651153;69,333773;5,904758;6,094717;6215,469811;9,410755;92,201442;6,470312;644,3500635
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291796;50276393;mean;11,083171;9,992193;18,18847;77,334528;5,944816;6,202398;6259,918071;9,561697;72,218368;6,682901;647,7126613
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291826;50276394;mean;11,125444;10,043016;17,649052;66,523733;5,852737;6,151691;6325,189708;9,30094;66,616776;6,879572;652,5332669
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291856;50276395;mean;10,854143;9,491394;17,295262;61,51853;5,808232;6,282074;6570,663953;9,641723;106,714751;6,778746;680,5048808
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291886;50276396;mean;10,913628;9,587645;16,587333;50,947732;5,853865;6,119582;6512,875649;9,545085;148,206793;6,675174;677,7312486
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291916;50276397;mean;10,811021;9,56728;17,157907;59,501809;5,893799;6,199515;6621,532834;9,165689;178,916334;6,686819;692,5433007
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291946;50276398;mean;10,93514;9,625581;16,415006;59,732836;5,774087;5,94079;6184,043656;9,253499;214,879061;6,439019;652,3038675
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508291976;50276399;mean;10,749363;9,344795;16,717362;49,489362;5,851843;6,052459;6191,435795;9,109938;260,943;6,224192;656,5918109
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292006;50276400;mean;10,872369;9,426691;17,218231;49,192087;5,697414;5,931251;6119,102077;9,422009;261,407242;6,326349;649,459572
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292036;50276401;mean;11,008433;9,63798;17,501761;82,627282;5,776336;5,968205;6181,881147;11,279749;265,060993;6,454825;659,7196711
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292066;50276402;mean;10,876407;9,479876;17,097522;92,994813;6,055301;5,965237;6479,160179;13,400004;326,57308;6,506853;696,8109272
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292096;50276403;mean;10,708456;9,604221;16,747564;108,262308;5,993031;5,988208;6786,544411;12,253423;432,101816;6,605374;739,4808812
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292126;50276404;mean;10,740605;9,657896;16,08443;104,03906;6,294255;5,840529;6947,588365;9,812387;440,305048;6,611067;755,6973642
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292156;50276405;mean;11,036503;9,563832;16,870339;128,543033;6,291811;5,829632;6926,287122;10,212814;471,604007;6,629581;759,2868674
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292186;50276406;mean;10,737311;9,295659;17,152569;144,62284;5,933418;5,868785;6725,69913;9,946826;563,562946;6,450821;749,9270305
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292216;50276407;mean;10,467277;9,660939;17,149554;144,772308;5,899923;5,820441;6941,75632;10,315385;723,762262;6,591182;787,6195591
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292246;50276408;mean;10,897083;9,508173;17,202257;122,854854;6,074037;6,05493;6899,506777;10,35246;743,346259;6,793078;783,2589908
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292276;50276409;mean;10,854321;9,637101;18,066885;119,785864;6,116994;6,250089;6811,881238;10,45022;727,36699;6,473464;772,6883166
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508292306;50276410;mean;10,841913;9,679335;17,177352;120,202591;6,060617;5,965367;7438,339326;9,230723;934,678157;6,370817;855,8546198
