metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;Total
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494688;50316489;mean;0,057539;0,065081;0,144597;0,06094;0,069268;0,070698;0,069151;0,05699;0,077233;0,077196;0,0748693
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494718;50316490;mean;0,056567;0,065502;0,165771;0,064737;0,068072;0,074323;0,087212;0,053066;0,070259;0,078359;0,0783868
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494748;50316491;mean;0,058474;0,063873;0,174294;0,064828;0,072921;0,073286;0,084387;0,053906;0,069169;0,075486;0,0790624
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494778;50316492;mean;0,057428;0,062601;0,155865;0,055921;0,070944;0,075086;0,073415;0,057362;0,073465;0,073334;0,0755421
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494808;50316493;mean;0,05557;0,06331;0,13903;0,063928;0,074041;0,076277;0,075957;0,057603;0,065426;0,070157;0,0741299
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494838;50316494;mean;0,055665;0,059764;0,145179;0,059242;0,074538;0,072296;0,071527;0,054547;0,066844;0,076489;0,0736091
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494868;50316495;mean;0,060881;0,057602;0,143807;0,060954;0,074024;0,075584;0,073795;0,0539;0,064561;0,075956;0,0741064
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494898;50316496;mean;0,057763;0,059922;0,15086;0,067659;0,072634;0,075225;0,072738;0,053899;0,073399;0,084638;0,0768737
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494928;50316497;mean;0,060668;0,061023;0,146239;0,065539;0,070643;0,073065;0,078401;0,052646;0,069645;0,082552;0,0760421
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494958;50316498;mean;0,059594;0,0648;0,14119;0,061079;0,066281;0,076183;0,077498;0,052116;0,070603;0,080751;0,0750095
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509494988;50316499;mean;0,057008;0,065925;0,14434;0,057285;0,068613;0,071175;0,078715;0,052299;0,067133;0,085527;0,074802
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495018;50316500;mean;0,055165;0,062089;0,148682;0,060857;0,07311;0,068839;0,077066;0,051103;0,066722;0,081436;0,0745069
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495048;50316501;mean;0,055362;0,060911;0,134706;0,058342;0,07324;0,067607;0,075238;0,049733;0,065714;0,079152;0,0720005
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495078;50316502;mean;0,058577;0,061266;0,152563;0,057613;0,067587;0,073688;0,082073;0,053631;0,068413;0,073373;0,0748784
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495108;50316503;mean;0,060043;0,064385;0,144214;0,056216;0,067129;0,071979;0,078003;0,054799;0,064501;0,074315;0,0735584
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495138;50316504;mean;0,061237;0,066612;0,141589;0,06068;0,062102;0,075328;0,074128;0,055628;0,074676;0,080089;0,0752069
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495168;50316505;mean;0,056043;0,064058;0,133042;0,05618;0,064547;0,069972;0,077158;0,05583;0,068586;0,079474;0,072489
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495198;50316506;mean;0,0572;0,064975;0,138831;0,062034;0,071532;0,069097;0,071406;0,053819;0,070581;0,078484;0,0737959
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495228;50316507;mean;0,058221;0,068423;0,143358;0,061414;0,073673;0,075887;0,081779;0,051328;0,067403;0,086582;0,0768068
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495258;50316508;mean;0,057361;0,06736;0,143328;0,064892;0,070919;0,081974;0,078646;0,049424;0,068894;0,077913;0,0760711
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495288;50316509;mean;0,062573;0,063066;0,131178;0,06439;0,065468;0,077764;0,077628;0,05204;0,070139;0,080778;0,0745024
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495318;50316510;mean;0,063374;0,059756;0,135696;0,059078;0,070749;0,069045;0,073497;0,055029;0,070907;0,082564;0,0739695
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495348;50316511;mean;0,059711;0,060479;0,133565;0,059327;0,069376;0,071911;0,073231;0,060258;0,061894;0,08048;0,0730232
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495378;50316512;mean;0,057771;0,059322;0,137971;0,058799;0,073744;0,074964;0,068475;0,057074;0,06044;0,087884;0,0736444
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495408;50316513;mean;0,057015;0,061047;0,137769;0,059851;0,076202;0,073579;0,070441;0,052691;0,060962;0,085723;0,073528
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495438;50316514;mean;0,058845;0,060025;0,126337;0,058294;0,074858;0,075566;0,070765;0,049934;0,068637;0,079824;0,0723085
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495468;50316515;mean;0,059496;0,059691;0,1407;0,061333;0,072936;0,077797;0,072862;0,048493;0,073323;0,080696;0,0747327
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495498;50316516;mean;0,054374;0,059435;0,146774;0,058966;0,077637;0,075;0,077559;0,049265;0,074736;0,077675;0,0751421
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495528;50316517;mean;0,053145;0,062625;0,152105;0,065201;0,082217;0,0729;0,069994;0,051893;0,070024;0,076916;0,075702
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495558;50316518;mean;0,051527;0,063645;0,141125;0,061801;0,076952;0,074265;0,068959;0,054423;0,066026;0,080389;0,0739112
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495588;50316519;mean;0,056659;0,063303;0,145728;0,059398;0,071196;0,075744;0,069347;0,052313;0,069038;0,082891;0,0745617
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495618;50316520;mean;0,062031;0,063352;0,137922;0,062874;0,074563;0,072874;0,068445;0,051734;0,071309;0,080848;0,0745952
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495648;50316521;mean;0,061203;0,065902;0,135874;0,063884;0,071519;0,069013;0,075161;0,054235;0,071531;0,079875;0,0748197
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495678;50316522;mean;0,05941;0,06738;0,139763;0,064879;0,075422;0,069464;0,073333;0,0531;0,070681;0,083599;0,0757031
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495708;50316523;mean;0,05565;0,065832;0,136359;0,061281;0,079135;0,079512;0,078404;0,053266;0,063227;0,083917;0,0756583
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495738;50316524;mean;0,060541;0,063975;0,12295;0,061312;0,084973;0,082516;0,071777;0,056562;0,064967;0,081408;0,0750981
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495768;50316525;mean;0,059523;0,066383;0,119156;0,069059;0,07537;0,07744;0,077914;0,052369;0,068595;0,077181;0,074299
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495798;50316526;mean;0,059171;0,066268;0,135102;0,064989;0,070764;0,071448;0,07076;0,047575;0,067362;0,078296;0,0731735
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495828;50316527;mean;0,054196;0,067064;0,154566;0,063729;0,070448;0,072362;0,070578;0,052191;0,065717;0,076388;0,0747239
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495858;50316528;mean;0,052876;0,066653;0,158004;0,06325;0,07632;0,077832;0,068299;0,05333;0,065898;0,078973;0,0761435
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495888;50316529;mean;0,053969;0,065156;0,177925;0,060798;0,078858;0,081373;0,072777;0,055894;0,06871;0,079641;0,0795101
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495918;50316530;mean;0,05508;0,063272;0,159157;0,062008;0,073899;0,074412;0,075507;0,05524;0,064369;0,074315;0,0757259
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495948;50316531;mean;0,053878;0,060551;0,150037;0,062664;0,069414;0,068917;0,075637;0,051332;0,069395;0,074836;0,0736661
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509495978;50316532;mean;0,057396;0,063809;0,161993;0,061445;0,072862;0,068879;0,071811;0,049893;0,068865;0,074096;0,0751049
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496008;50316533;mean;0,054219;0,05788;0,157582;0,063855;0,071536;0,077342;0,069005;0,050201;0,074072;0,073111;0,0748803
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496038;50316534;mean;0,055937;0,059557;0,155133;0,065036;0,072654;0,077488;0,075634;0,053187;0,070813;0,076486;0,0761925
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496068;50316535;mean;0,057441;0,058734;0,138568;0,0655;0,071007;0,079331;0,069781;0,053856;0,06738;0,078267;0,0739865
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496098;50316536;mean;0,056276;0,06025;0,14639;0,062939;0,067518;0,076376;0,075355;0,056463;0,067985;0,077427;0,0746979
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496128;50316537;mean;0,057178;0,060756;0,135883;0,058589;0,066121;0,074166;0,073972;0,054651;0,066365;0,078042;0,0725723
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496158;50316538;mean;0,053884;0,061462;0,140082;0,061955;0,079916;0,074833;0,078099;0,053505;0,065957;0,077129;0,0746822
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496188;50316539;mean;0,055605;0,058956;0,146492;0,068072;0,075954;0,074297;0,081993;0,05428;0,070847;0,074841;0,0761337
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496218;50316540;mean;0,059983;0,063032;0,129114;0,06297;0,074413;0,075647;0,07913;0,055614;0,075144;0,078783;0,075383
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496248;50316541;mean;0,058895;0,064948;0,132488;0,064662;0,074094;0,073167;0,074436;0,05602;0,070769;0,073639;0,0743118
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496278;50316542;mean;0,054241;0,05995;0,140799;0,061906;0,071809;0,07229;0,075208;0,05656;0,074767;0,075146;0,0742676
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496308;50316543;mean;0,055077;0,058755;0,142469;0,062162;0,073638;0,070227;0,07431;0,055051;0,081376;0,073988;0,0747053
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496338;50316544;mean;0,053559;0,061616;0,143218;0,057985;0,077621;0,07497;0,075591;0,049516;0,080082;0,076892;0,075105
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496368;50316545;mean;0,054503;0,062462;0,135955;0,058576;0,072928;0,082194;0,070211;0,050517;0,078782;0,078452;0,074458
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496398;50316546;mean;0,053531;0,061417;0,139344;0,058941;0,073374;0,076217;0,076097;0,050783;0,07732;0,081904;0,0748928
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496428;50316547;mean;0,059234;0,06087;0,146167;0,058435;0,074624;0,073813;0,074848;0,053121;0,073242;0,075616;0,074997
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496458;50316548;mean;0,059468;0,06106;0,146325;0,06506;0,070837;0,07371;0,077618;0,05559;0,072686;0,074622;0,0756976
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496488;50316549;mean;0,055251;0,061591;0,141872;0,063514;0,073727;0,077658;0,078339;0,051645;0,06829;0,079936;0,0751823
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496518;50316550;mean;0,055456;0,062906;0,132422;0,066656;0,070721;0,072937;0,070567;0,047137;0,0688;0,079418;0,072702
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496548;50316551;mean;0,055959;0,068169;0,143766;0,068389;0,070564;0,067193;0,07195;0,04783;0,069787;0,077762;0,0741369
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496578;50316552;mean;0,057346;0,063952;0,139035;0,05824;0,069276;0,069026;0,078103;0,050418;0,071965;0,075095;0,0732456
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496608;50316553;mean;0,058242;0,058357;0,147244;0,058144;0,0764;0,071256;0,07321;0,051614;0,074936;0,077155;0,0746558
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496638;50316554;mean;0,055114;0,061649;0,153201;0,062125;0,080297;0,074827;0,071215;0,050594;0,072306;0,081182;0,076251
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496668;50316555;mean;0,05447;0,060215;0,138624;0,06098;0,07421;0,073576;0,076882;0,051698;0,071828;0,087761;0,0750244
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496698;50316556;mean;0,055774;0,057743;0,157781;0,062646;0,073432;0,072282;0,080413;0,049171;0,070605;0,093926;0,0773773
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496728;50316557;mean;0,054642;0,057318;0,156232;0,065008;0,073943;0,068154;0,079977;0,046113;0,0724;0,090473;0,076426
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496758;50316558;mean;0,058624;0,058502;0,167303;0,062831;0,074226;0,080296;0,074827;0,048727;0,071472;0,088855;0,0785663
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496788;50316559;mean;0,057079;0,05957;0,155617;0,066019;0,070863;0,081903;0,073103;0,053567;0,069965;0,084301;0,0771987
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496818;50316560;mean;0,056302;0,055783;0,141301;0,063747;0,067099;0,081254;0,07197;0,055534;0,065042;0,082497;0,0740529
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496848;50316561;mean;0,051353;0,054574;0,144909;0,071845;0,065751;0,074508;0,07186;0,054849;0,066441;0,082651;0,0738741
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496878;50316562;mean;0,052629;0,05579;0,142203;0,07246;0,068393;0,075564;0,067667;0,052565;0,073215;0,078415;0,0738901
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496908;50316563;mean;0,056345;0,059104;0,142596;0,069146;0,07013;0,079285;0,071838;0,051873;0,074665;0,07742;0,0752402
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496938;50316564;mean;0,05707;0,060864;0,134713;0,064487;0,074992;0,078015;0,077401;0,052631;0,067562;0,074781;0,0742516
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496968;50316565;mean;0,056726;0,056245;0,124218;0,071518;0,066891;0,07551;0,076752;0,051218;0,072044;0,07904;0,0730162
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509496998;50316566;mean;0,055182;0,058094;0,145679;0,069699;0,06798;0,071447;0,072184;0,052164;0,081524;0,085841;0,0759794
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497028;50316567;mean;0,05631;0,063882;0,150891;0,067657;0,06666;0,078459;0,066841;0,051974;0,077385;0,083045;0,0763104
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497058;50316568;mean;0,057499;0,061927;0,144547;0,069329;0,068643;0,077929;0,068305;0,049336;0,074108;0,086458;0,0758081
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497088;50316569;mean;0,057112;0,060823;0,138589;0,062598;0,072747;0,082122;0,067336;0,047818;0,072953;0,085226;0,0747324
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497118;50316570;mean;0,052381;0,059259;0,127782;0,06154;0,069564;0,073872;0,069929;0,049121;0,064471;0,088481;0,07164
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497148;50316571;mean;0,055337;0,060137;0,134267;0,064454;0,067771;0,075008;0,068951;0,051995;0,070057;0,089146;0,0737123
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497178;50316572;mean;0,058457;0,059604;0,149977;0,062321;0,068901;0,078051;0,073408;0,056638;0,073298;0,080102;0,0760757
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497208;50316573;mean;0,058057;0,063839;0,145457;0,064576;0,076547;0,076694;0,076026;0,056147;0,069284;0,073639;0,0760266
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497238;50316574;mean;0,06159;0,061142;0,13973;0,060892;0,073559;0,077334;0,075638;0,056613;0,076335;0,074499;0,0757332
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497268;50316575;mean;0,05978;0,057862;0,134513;0,057482;0,071959;0,07085;0,073668;0,053151;0,066996;0,073451;0,0719712
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497298;50316576;mean;0,059049;0,056976;0,12725;0,056802;0,070523;0,073378;0,072015;0,053852;0,069734;0,07184;0,0711419
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497328;50316577;mean;0,058244;0,058964;0,132315;0,05801;0,067937;0,077391;0,075743;0,05877;0,069904;0,077505;0,0734783
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497358;50316578;mean;0,059846;0,058891;0,143458;0,061372;0,07241;0,078775;0,081977;0,057073;0,071465;0,076546;0,0761813
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497388;50316579;mean;0,061603;0,057683;0,140342;0,06441;0,072303;0,075068;0,078735;0,051763;0,072813;0,076554;0,0751274
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497418;50316580;mean;0,058078;0,060618;0,134598;0,061548;0,065023;0,076097;0,074715;0,049895;0,073515;0,078182;0,0732269
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497448;50316581;mean;0,059015;0,064117;0,130542;0,061101;0,065414;0,071869;0,075787;0,054397;0,071711;0,077208;0,0731161
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497478;50316582;mean;0,055588;0,06389;0,131882;0,062665;0,069261;0,076578;0,081476;0,05332;0,068035;0,079307;0,0742002
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497508;50316583;mean;0,057826;0,06291;0,14415;0,059119;0,074153;0,082855;0,076933;0,053909;0,071724;0,07218;0,0755759
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497538;50316584;mean;0,060643;0,061082;0,15005;0,065954;0,075013;0,080613;0,070493;0,053984;0,072912;0,07669;0,0767434
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497568;50316585;mean;0,052867;0,058955;0,142003;0,062267;0,069544;0,077706;0,072926;0,051704;0,070318;0,075358;0,0733648
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497598;50316586;mean;0,05514;0,064732;0,143907;0,069011;0,07076;0,074147;0,077746;0,052274;0,067649;0,079429;0,0754795
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497628;50316587;mean;0,056814;0,061764;0,14686;0,066841;0,076673;0,078819;0,075525;0,053045;0,066168;0,075757;0,0758266
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497658;50316588;mean;0,058435;0,06184;0,143059;0,065119;0,076029;0,077055;0,068154;0,051762;0,064337;0,078036;0,0743826
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497688;50316589;mean;0,059432;0,067891;0,143055;0,069135;0,080101;0,073348;0,06863;0,051466;0,066;0,073317;0,0752375
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497718;50316590;mean;0,056081;0,067115;0,148086;0,06748;0,078224;0,067778;0,070006;0,047557;0,070577;0,078901;0,0751805
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497748;50316591;mean;0,058418;0,058863;0,140414;0,06611;0,076837;0,07128;0,07288;0,049948;0,067919;0,086803;0,0749472
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497778;50316592;mean;0,057448;0,060437;0,143204;0,067745;0,079756;0,067594;0,074416;0,053372;0,069598;0,087256;0,0760826
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497808;50316593;mean;0,058401;0,059335;0,135662;0,064469;0,078081;0,073426;0,067021;0,056881;0,064241;0,076004;0,0733521
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497838;50316594;mean;0,061429;0,064262;0,137727;0,063182;0,072973;0,075625;0,07258;0,052579;0,070914;0,080529;0,07518
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497868;50316595;mean;0,05828;0,061724;0,146259;0,061888;0,068408;0,070271;0,074081;0,052181;0,069405;0,086228;0,0748725
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497898;50316596;mean;0,055365;0,06162;0,149095;0,062336;0,076057;0,074803;0,076396;0,05171;0,068332;0,081809;0,0757523
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497928;50316597;mean;0,055487;0,06225;0,148968;0,057989;0,078556;0,076814;0,076652;0,050402;0,064807;0,082563;0,0754488
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497958;50316598;mean;0,054197;0,061352;0,142855;0,058835;0,077817;0,071879;0,080557;0,055446;0,063958;0,077651;0,0744547
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509497988;50316599;mean;0,0576;0,060554;0,139598;0,064789;0,071835;0,075698;0,081602;0,056181;0,069397;0,0754;0,0752654
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498018;50316600;mean;0,060536;0,069749;0,12672;0,065525;0,073986;0,072064;0,078728;0,055837;0,065017;0,072909;0,0741071
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498048;50316601;mean;0,057221;0,067234;0,115479;0,066453;0,072349;0,073869;0,06801;0,053999;0,070548;0,081395;0,0726557
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498078;50316602;mean;0,053177;0,063086;0,105385;0,064793;0,074073;0,074914;0,0665;0,049963;0,06602;0,087201;0,0705112
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498108;50316603;mean;0,056111;0,064148;0,108601;0,066097;0,073245;0,070993;0,073262;0,051277;0,061005;0,082688;0,0707427
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498138;50316604;mean;0,057555;0,063172;0,105453;0,06217;0,078613;0,073467;0,07399;0,051603;0,068223;0,082968;0,0717214
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498168;50316605;mean;0,059008;0,063258;0,121667;0,067616;0,074805;0,073761;0,073131;0,053111;0,072219;0,082047;0,0740623
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498198;50316606;mean;0,062206;0,059921;0,134528;0,071752;0,071414;0,084214;0,074928;0,051844;0,069175;0,085133;0,0765115
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498228;50316607;mean;0,059313;0,057869;0,13949;0,066758;0,075043;0,08048;0,075995;0,057039;0,070676;0,079969;0,0762632
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498258;50316608;mean;0,057849;0,063607;0,13967;0,070255;0,079882;0,074499;0,076242;0,053162;0,066528;0,087745;0,0769439
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498288;50316609;mean;0,055954;0,067992;0,136211;0,068738;0,079438;0,070577;0,068731;0,054113;0,068817;0,08002;0,0750591
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498318;50316610;mean;0,056694;0,066127;0,129989;0,065249;0,073674;0,072011;0,06628;0,052796;0,070777;0,077946;0,0731543
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498348;50316611;mean;0,058228;0,061512;0,135657;0,06563;0,067027;0,073695;0,071073;0,0537;0,069408;0,075889;0,0731819
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498378;50316612;mean;0,057072;0,061681;0,138144;0,061843;0,067803;0,078031;0,077302;0,051755;0,067982;0,079754;0,0741367
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498408;50316613;mean;0,054415;0,061878;0,143897;0,063402;0,067357;0,071316;0,077967;0,052732;0,068951;0,078643;0,0740558
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498438;50316614;mean;0,055507;0,063241;0,141249;0,06413;0,067819;0,073852;0,073519;0,051925;0,069102;0,077329;0,0737673
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498468;50316615;mean;0,054508;0,064144;0,139762;0,070449;0,067975;0,075331;0,073047;0,051404;0,065841;0,072826;0,0735287
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498498;50316616;mean;0,055407;0,061015;0,139716;0,062485;0,065808;0,08085;0,071917;0,051876;0,065291;0,071339;0,0725704
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498528;50316617;mean;0,056387;0,060903;0,149564;0,067242;0,070375;0,080348;0,071222;0,050911;0,064708;0,077209;0,0748869
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498558;50316618;mean;0,060722;0,060049;0,157363;0,071347;0,074877;0,081161;0,071871;0,052128;0,071222;0,080932;0,0781672
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498588;50316619;mean;0,056889;0,067936;0,159506;0,067486;0,076773;0,076592;0,067286;0,052568;0,072079;0,084055;0,078117
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498618;50316620;mean;0,055788;0,067562;0,143424;0,065275;0,080289;0,075936;0,069862;0,054928;0,068764;0,086883;0,0768711
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498648;50316621;mean;0,055096;0,060207;0,138772;0,072326;0,070886;0,072705;0,065917;0,052537;0,061746;0,087869;0,0738061
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498678;50316622;mean;0,060431;0,062147;0,135309;0,074698;0,072866;0,073835;0,074613;0,052543;0,064959;0,087931;0,0759332
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498708;50316623;mean;0,059168;0,065415;0,144508;0,065701;0,0715;0,076432;0,074173;0,055218;0,070641;0,077911;0,0760667
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498738;50316624;mean;0,056783;0,062249;0,154099;0,061489;0,074238;0,073227;0,074034;0,056787;0,070563;0,081236;0,0764705
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498768;50316625;mean;0,056421;0,063978;0,154683;0,062238;0,078218;0,072552;0,072231;0,054962;0,071892;0,079862;0,0767037
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498798;50316626;mean;0,056758;0,059716;0,14563;0,066532;0,077653;0,071581;0,06831;0,057643;0,070671;0,081798;0,0756292
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498828;50316627;mean;0,053139;0,062479;0,143633;0,071524;0,072867;0,075086;0,069389;0,057642;0,065574;0,077334;0,0748667
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498858;50316628;mean;0,057041;0,061551;0,138274;0,069187;0,075163;0,072868;0,066301;0,053933;0,065836;0,081381;0,0741535
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498888;50316629;mean;0,058049;0,060141;0,140416;0,067951;0,074995;0,074065;0,066793;0,054145;0,069308;0,082302;0,0748165
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498918;50316630;mean;0,054699;0,061343;0,135889;0,070046;0,074288;0,072538;0,066672;0,052931;0,067516;0,081245;0,0737167
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498948;50316631;mean;0,054037;0,060059;0,141493;0,070153;0,073189;0,073782;0,072947;0,058357;0,071787;0,081485;0,0757289
